snd		126.14		D		3451		50		1
snd		126.14		D		3501		50		1
drop	126.15		D		3551		50		1
snd		126.16		D		3601		50		1
snd		126.17		D		3651		50		1
snd		126.17		D		3701		50		1
rcv		126.59		A		1		0 		3301
rcv		127.00		A		1		0 		3351
rcv		127.03		A		1		0 		3351
rcv		127.04		A		1		0 		3351
rcv		127.05		A		1		0 		3351
rcv		127.06		A		1		0 		3351
rcv		127.06		A		1		0 		3351
rcv		127.07		A		1		0 		3351
snd		137.19		D		3351		50		1
snd		137.21		D		3401		50		1
snd		137.22		D		3451		50		1
snd		137.23		D		3501		50		1
snd		137.24		D		3551		50		1
snd		137.24		D		3601		50		1
snd		137.25		D		3651		50		1
snd		137.26		D		3701		50		1
snd		137.27		D		3751		50		1
snd		137.28		D		3801		50		1
rcv		137.90		A		1		0 		3401
rcv		138.40		A		1		0 		3451
rcv		138.85		A		1		0 		3501
rcv		139.29		A		1		0 		3551
rcv		139.73		A		1		0 		3601
rcv		140.19		A		1		0 		3651
rcv		140.65		A		1		0 		3701
rcv		141.07		A		1		0 		3751
rcv		141.52		A		1		0 		3801
rcv		141.95		A		1		0 		3851
snd		141.98		D		3851		50		1
drop	141.99		D		3901		50		1
snd		142.00		D		3951		50		1
snd		142.01		D		4001		50		1
drop	142.02		D		4051		50		1
snd		142.02		D		4101		50		1
snd		142.03		D		4151		50		1
snd		142.04		D		4201		50		1
snd		142.05		D		4251		50		1
drop	142.05		D		4301		50		1
rcv		142.43		A		1		0 		3901
rcv		142.45		A		1		0 		3901
rcv		142.46		A		1		0 		3901
rcv		142.47		A		1		0 		3901
rcv		142.51		A		1		0 		3901
rcv		142.52		A		1		0 		3901
rcv		142.53		A		1		0 		3901
snd		152.64		D		3901		50		1
snd		152.66		D		3951		50		1
snd		152.67		D		4001		50		1
snd		152.68		D		4051		50		1
snd		152.69		D		4101		50		1
snd		152.70		D		4151		50		1
snd		152.71		D		4201		50		1
snd		152.72		D		4251		50		1
snd		152.73		D		4301		50		1
drop	152.73		D		4351		50		1
rcv		153.25		A		1		0 		3951
rcv		153.72		A		1		0 		4001
rcv		154.17		A		1		0 		4051
rcv		154.67		A		1		0 		4101
rcv		155.10		A		1		0 		4151
rcv		155.52		A		1		0 		4201
rcv		155.93		A		1		0 		4251
rcv		156.32		A		1		0 		4301
rcv		156.70		A		1		0 		4351
drop	166.81		D		4351		50		1
snd		166.84		D		4401		50		1
snd		166.85		D		4451		50		1
snd		166.86		D		4501		50		1
snd		166.87		D		4551		50		1
snd		166.88		D		4601		50		1
snd		166.89		D		4651		50		1
snd		166.90		D		4701		50		1
snd		166.91		D		4751		50		1
snd		166.91		D		4801		50		1
rcv		166.93		A		1		0 		4351
rcv		166.94		A		1		0 		4351
rcv		166.95		A		1		0 		4351
rcv		166.96		A		1		0 		4351
rcv		166.99		A		1		0 		4351
rcv		167.00		A		1		0 		4351
rcv		167.01		A		1		0 		4351
rcv		167.03		A		1		0 		4351
rcv		167.04		A		1		0 		4351
snd		177.16		D		4351		50		1
drop	177.17		D		4401		50		1
snd		177.18		D		4451		50		1
snd		177.19		D		4501		50		1
snd		177.20		D		4551		50		1
snd		177.21		D		4601		50		1
snd		177.22		D		4651		50		1
drop	177.22		D		4701		50		1
snd		177.23		D		4751		50		1
snd		177.24		D		4801		50		1
rcv		177.75		A		1		0 		4401
rcv		177.77		A		1		0 		4401
rcv		177.79		A		1		0 		4401
rcv		177.81		A		1		0 		4401
