snd		1195.89		A		1		0		67751
rcv		1195.91		D		73951		50		1
snd		1195.96		A		1		0		67751
rcv		1195.98		D		74001		50		1
snd		1196.02		A		1		0		67751
rcv		1196.04		D		74051		50		1
snd		1196.09		A		1		0		67751
rcv		1196.11		D		74101		50		1
snd		1196.30		A		1		0		67751
rcv		1196.32		D		74151		50		1
snd		1196.37		A		1		0		67751
rcv		1196.39		D		74201		50		1
snd		1196.44		A		1		0		67751
rcv		1196.46		D		74251		50		1
snd		1196.50		A		1		0		67751
rcv		1196.52		D		74301		50		1
snd		1196.57		A		1		0		67751
rcv		1196.59		D		74351		50		1
snd		1196.64		A		1		0		67751
rcv		1196.66		D		74401		50		1
snd		1196.71		A		1		0		67751
rcv		1196.73		D		74501		50		1
snd		1196.78		A		1		0		67751
rcv		1196.80		D		74551		50		1
snd		1196.85		A		1		0		67751
rcv		1196.87		D		74601		50		1
snd		1196.92		A		1		0		67751
rcv		1200.16		D		67751		50		1
snd		1200.93		A		1		0		67801
rcv		1200.96		D		67801		50		1
snd		1201.52		A		1		0		67851
rcv		1201.55		D		67851		50		1
snd		1202.09		A		1		0		67901
rcv		1202.11		D		67901		50		1
snd		1202.62		A		1		0		67951
rcv		1202.64		D		67951		50		1
snd		1203.14		A		1		0		68001
rcv		1203.16		D		68001		50		1
snd		1203.69		A		1		0		68051
rcv		1203.71		D		68051		50		1
snd		1204.24		A		1		0		68101
rcv		1204.26		D		68101		50		1
snd		1204.79		A		1		0		68151
rcv		1204.82		D		68151		50		1
snd		1205.36		A		1		0		68201
rcv		1205.38		D		68201		50		1
snd		1206.08		A		1		0		68251
rcv		1206.11		D		68251		50		1
snd		1206.71		A		1		0		68301
rcv		1206.74		D		68301		50		1
snd		1207.40		A		1		0		68351
rcv		1207.42		D		68351		50		1
snd		1208.03		A		1		0		68401
rcv		1208.05		D		68401		50		1
snd		1208.73		A		1		0		68451
rcv		1208.75		D		68451		50		1
snd		1209.33		A		1		0		68501
rcv		1209.36		D		68551		50		1
snd		1209.41		A		1		0		68501
rcv		1209.43		D		68601		50		1
snd		1209.48		A		1		0		68501
rcv		1209.50		D		68651		50		1
snd		1209.55		A		1		0		68501
rcv		1209.57		D		68701		50		1
snd		1209.61		A		1		0		68501
rcv		1212.91		D		68501		50		1
snd		1213.66		A		1		0		68551
rcv		1213.69		D		68551		50		1
snd		1214.36		A		1		0		68601
rcv		1214.39		D		68601		50		1
snd		1214.97		A		1		0		68651
rcv		1214.99		D		68651		50		1
snd		1215.62		A		1		0		68701
rcv		1215.65		D		68701		50		1
snd		1216.37		A		1		0		68751
rcv		1216.40		D		68751		50		1
snd		1217.09		A		1		0		68801
rcv		1217.12		D		68801		50		1
snd		1217.75		A		1		0		68851
rcv		1217.77		D		68901		50		1
snd		1217.84		A		1		0		68851
rcv		1217.86		D		68951		50		1
snd		1217.94		A		1		0		68851
rcv		1221.21		D		68851		50		1
snd		1221.77		A		1		0		68901
rcv		1221.79		D		68901		50		1
snd		1222.52		A		1		0		68951
rcv		1222.55		D		68951		50		1
snd		1223.23		A		1		0		69001
rcv		1223.26		D		69051		50		1
snd		1223.32		A		1		0		69001
rcv		1223.35		D		69101		50		1
snd		1223.41		A		1		0		69001
rcv		1223.43		D		69151		50		1
snd		1223.49		A		1		0		69001
rcv		1223.52		D		69201		50		1
snd		1223.58		A		1		0		69001
rcv		1223.60		D		69251		50		1
snd		1223.66		A		1		0		69001
rcv		1223.70		D		69301		50		1
snd		1223.77		A		1		0		69001
rcv		1227.05		D		69001		50		1
snd		1227.72		A		1		0		69051
rcv		1227.75		D		69051		50		1
snd		1228.33		A		1		0		69101
rcv		1228.36		D		69101		50		1
snd		1228.90		A		1		0		69151
rcv		1228.92		D		69151		50		1
snd		1229.49		A		1		0		69201
rcv		1229.52		D		69201		50		1
snd		1230.15		A		1		0		69251
rcv		1230.18		D		69251		50		1
snd		1230.74		A		1		0		69301
rcv		1230.76		D		69301		50		1
snd		1231.35		A		1		0		69351
rcv		1231.38		D		69351		50		1
snd		1232.02		A		1		0		69401
rcv		1232.04		D		69401		50		1
snd		1232.64		A		1		0		69451
rcv		1232.67		D		69451		50		1
snd		1233.53		A		1		0		69501
rcv		1233.56		D		69551		50		1
snd		1233.63		A		1		0		69501
rcv		1233.65		D		69651		50		1
snd		1233.71		A		1		0		69501
rcv		1233.73		D		69701		50		1
snd		1233.80		A		1		0		69501
rcv		1233.82		D		69751		50		1
snd		1233.88		A		1		0		69501
rcv		1233.90		D		69851		50		1
snd		1233.96		A		1		0		69501
rcv		1237.23		D		69501		50		1
snd		1237.84		A		1		0		69551
rcv		1237.87		D		69551		50		1
snd		1238.43		A		1		0		69601
rcv		1238.47		D		69601		50		1
snd		1240.03		A		1		0		69651
rcv		1240.05		D		69701		50		1
snd		1240.13		A		1		0		69651
rcv		1240.15		D		69751		50		1
snd		1240.21		A		1		0		69651
rcv		1240.24		D		69801		50		1
snd		1240.30		A		1		0		69651
rcv		1240.32		D		69851		50		1
snd		1240.37		A		1		0		69651
rcv		1240.40		D		69901		50		1
snd		1240.45		A		1		0		69651
rcv		1240.47		D		69951		50		1
snd		1240.53		A		1		0		69651
rcv		1243.81		D		69651		50		1
snd		1244.65		A		1		0		69701
rcv		1244.67		D		69701		50		1
snd		1245.34		A		1		0		69751
rcv		1245.37		D		69751		50		1
snd		1245.98		A		1		0		69801
rcv		1246.01		D		69801		50		1
snd		1246.57		A		1		0		69851
rcv		1246.60		D		69851		50		1
snd		1247.19		A		1		0		69901
rcv		1247.21		D		69951		50		1
snd		1247.28		A		1		0		69901
rcv		1247.30		D		70001		50		1
snd		1247.36		A		1		0		69901
rcv		1247.39		D		70051		50		1
snd		1247.45		A		1		0		69901
rcv		1247.47		D		70101		50		1
snd		1247.53		A		1		0		69901
rcv		1250.80		D		69901		50		1
snd		1251.74		A		1		0		69951
rcv		1251.76		D		69951		50		1
snd		1252.28		A		1		0		70001
rcv		1252.31		D		70001		50		1
snd		1252.85		A		1		0		70051
rcv		1252.87		D		70101		50		1
snd		1252.94		A		1		0		70051
rcv		1252.96		D		70151		50		1
snd		1253.02		A		1		0		70051
rcv		1253.05		D		70201		50		1
snd		1253.11		A		1		0		70051
rcv		1253.13		D		70251		50		1
snd		1253.19		A		1		0		70051
rcv		1253.21		D		70301		50		1
snd		1253.27		A		1		0		70051
rcv		1253.29		D		70351		50		1
snd		1253.35		A		1		0		70051
rcv		1256.63		D		70051		50		1
snd		1257.24		A		1		0		70101
rcv		1257.26		D		70101		50		1
snd		1257.81		A		1		0		70151
rcv		1257.83		D		70151		50		1
snd		1258.35		A		1		0		70201
rcv		1258.38		D		70201		50		1
snd		1258.97		A		1		0		70251
rcv		1259.00		D		70251		50		1
snd		1259.63		A		1		0		70301
rcv		1259.65		D		70301		50		1
snd		1260.25		A		1		0		70351
rcv		1260.27		D		70351		50		1
snd		1260.82		A		1		0		70401
rcv		1260.85		D		70451		50		1
snd		1260.91		A		1		0		70401
rcv		1260.94		D		70501		50		1
snd		1261.00		A		1		0		70401
rcv		1264.28		D		70401		50		1
snd		1264.91		A		1		0		70451
rcv		1264.94		D		70501		50		1
snd		1265.07		A		1		0		70451
rcv		1265.10		D		70551		50		1
snd		1265.16		A		1		0		70451
rcv		1265.18		D		70601		50		1
snd		1265.24		A		1		0		70451
rcv		1265.26		D		70651		50		1
snd		1265.32		A		1		0		70451
rcv		1265.34		D		70701		50		1
snd		1265.41		A		1		0		70451
rcv		1265.43		D		70751		50		1
snd		1265.49		A		1		0		70451
rcv		1265.52		D		70801		50		1
snd		1265.58		A		1		0		70451
rcv		1265.60		D		70851		50		1
snd		1265.66		A		1		0		70451
rcv		1268.92		D		70451		50		1
snd		1269.54		A		1		0		70501
rcv		1269.57		D		70501		50		1
snd		1270.05		A		1		0		70551
rcv		1270.07		D		70551		50		1
snd		1270.56		A		1		0		70601
rcv		1270.58		D		70601		50		1
snd		1271.07		A		1		0		70651
rcv		1271.10		D		70651		50		1
snd		1271.66		A		1		0		70701
rcv		1271.68		D		70701		50		1
snd		1272.23		A		1		0		70751
rcv		1272.25		D		70751		50		1
snd		1272.69		A		1		0		70801
rcv		1272.72		D		70801		50		1
snd		1273.21		A		1		0		70851
rcv		1273.23		D		70851		50		1
snd		1273.75		A		1		0		70901
rcv		1273.77		D		70901		50		1
snd		1274.39		A		1		0		70951
rcv		1274.41		D		70951		50		1
snd		1274.96		A		1		0		71001
rcv		1274.99		D		71001		50		1
snd		1275.55		A		1		0		71051
rcv		1275.57		D		71051		50		1
snd		1276.04		A		1		0		71101
rcv		1276.06		D		71101		50		1
snd		1276.60		A		1		0		71151
rcv		1276.63		D		71151		50		1
snd		1277.24		A		1		0		71201
rcv		1277.27		D		71201		50		1
snd		1277.79		A		1		0		71251
rcv		1277.81		D		71251		50		1
snd		1278.32		A		1		0		71301
rcv		1278.39		D		71301		50		1
snd		1278.91		A		1		0		71351
rcv		1282.19		D		71351		50		1
snd		1282.83		A		1		0		71401
rcv		1282.86		D		71401		50		1
snd		1283.47		A		1		0		71451
rcv		1283.50		D		71451		50		1
snd		1284.11		A		1		0		71501
rcv		1284.13		D		71501		50		1
snd		1284.69		A		1		0		71551
rcv		1284.72		D		71551		50		1
snd		1285.28		A		1		0		71601
rcv		1285.30		D		71601		50		1
snd		1285.83		A		1		0		71651
rcv		1285.85		D		71651		50		1
snd		1286.37		A		1		0		71701
rcv		1286.40		D		71701		50		1
snd		1286.90		A		1		0		71751
rcv		1286.93		D		71751		50		1
snd		1287.43		A		1		0		71801
rcv		1287.46		D		71801		50		1
snd		1288.23		A		1		0		71851
rcv		1288.25		D		71851		50		1
snd		1288.81		A		1		0		71901
rcv		1288.83		D		71901		50		1
snd		1289.42		A		1		0		71951
rcv		1289.44		D		71951		50		1
snd		1290.02		A		1		0		72001
rcv		1290.06		D		72001		50		1
snd		1290.60		A		1		0		72051
rcv		1290.62		D		72051		50		1
snd		1291.12		A		1		0		72101
rcv		1291.16		D		72101		50		1
snd		1291.64		A		1		0		72151
rcv		1291.68		D		72151		50		1
snd		1292.19		A		1		0		72201
rcv		1292.21		D		72201		50		1
snd		1292.72		A		1		0		72251
rcv		1292.74		D		72251		50		1
snd		1293.27		A		1		0		72301
rcv		1293.29		D		72301		50		1
snd		1294.01		A		1		0		72351
rcv		1294.03		D		72351		50		1
snd		1294.56		A		1		0		72401
rcv		1294.58		D		72401		50		1
snd		1295.30		A		1		0		72451
rcv		1295.33		D		72451		50		1
snd		1295.97		A		1		0		72501
rcv		1296.00		D		72501		50		1
snd		1296.75		A		1		0		72551
rcv		1296.77		D		72551		50		1
snd		1297.34		A		1		0		72601
rcv		1297.36		D		72601		50		1
snd		1298.60		A		1		0		72651
rcv		1298.63		D		72651		50		1
snd		1299.18		A		1		0		72701
rcv		1299.20		D		72701		50		1
snd		1299.79		A		1		0		72751
rcv		1299.81		D		72751		50		1
snd		1300.34		A		1		0		72801
rcv		1300.36		D		72801		50		1
snd		1301.06		A		1		0		72851
rcv		1301.09		D		72851		50		1
snd		1301.72		A		1		0		72901
rcv		1301.75		D		72901		50		1
snd		1302.35		A		1		0		72951
rcv		1302.37		D		72951		50		1
snd		1303.01		A		1		0		73001
rcv		1303.03		D		73001		50		1
snd		1303.64		A		1		0		73051
rcv		1303.67		D		73051		50		1
snd		1304.30		A		1		0		73101
rcv		1304.32		D		73101		50		1
snd		1304.90		A		1		0		73151
rcv		1304.93		D		73151		50		1
snd		1305.57		A		1		0		73201
rcv		1305.59		D		73201		50		1
snd		1306.15		A		1		0		73251
rcv		1306.18		D		73251		50		1
snd		1306.81		A		1		0		73301
rcv		1306.83		D		73301		50		1
snd		1307.57		A		1		0		73351
rcv		1307.59		D		73351		50		1
snd		1308.17		A		1		0		73401
rcv		1308.20		D		73401		50		1
snd		1308.77		A		1		0		73451
rcv		1308.80		D		73451		50		1
snd		1309.37		A		1		0		73501
rcv		1309.40		D		73501		50		1
snd		1309.99		A		1		0		73551
rcv		1310.01		D		73551		50		1
snd		1310.59		A		1		0		73601
rcv		1310.61		D		73601		50		1
snd		1311.14		A		1		0		73651
rcv		1311.16		D		73651		50		1
snd		1311.70		A		1		0		73701
rcv		1311.72		D		73701		50		1
snd		1312.63		A		1		0		73751
rcv		1312.66		D		73751		50		1
snd		1313.21		A		1		0		73801
rcv		1313.24		D		73801		50		1
snd		1313.97		A		1		0		73851
rcv		1313.99		D		73851		50		1
snd		1314.55		A		1		0		73901
rcv		1314.58		D		73901		50		1
snd		1315.39		A		1		0		73951
rcv		1315.42		D		73951		50		1
snd		1316.00		A		1		0		74001
rcv		1316.02		D		74001		50		1
snd		1316.56		A		1		0		74051
rcv		1316.58		D		74101		50		1
snd		1316.63		A		1		0		74051
rcv		1316.65		D		74151		50		1
snd		1316.70		A		1		0		74051
rcv		1316.72		D		74201		50		1
snd		1316.77		A		1		0		74051
rcv		1316.79		D		74251		50		1
snd		1316.84		A		1		0		74051
rcv		1316.86		D		74301		50		1
snd		1316.91		A		1		0		74051
rcv		1320.13		D		74101		50		1
snd		1320.19		A		1		0		74051
rcv		1320.21		D		74201		50		1
snd		1320.26		A		1		0		74051
rcv		1320.28		D		74251		50		1
snd		1320.33		A		1		0		74051
rcv		1320.35		D		74301		50		1
snd		1320.40		A		1		0		74051
rcv		1320.42		D		74351		50		1
snd		1320.47		A		1		0		74051
rcv		1320.49		D		74401		50		1
snd		1320.53		A		1		0		74051
rcv		1320.55		D		74451		50		1
snd		1320.60		A		1		0		74051
rcv		1323.84		D		74051		50		1
snd		1324.43		A		1		0		74101
rcv		1324.45		D		74101		50		1
snd		1325.01		A		1		0		74151
rcv		1325.03		D		74151		50		1
snd		1325.59		A		1		0		74201
rcv		1325.61		D		74251		50		1
snd		1325.66		A		1		0		74201
rcv		1325.68		D		74301		50		1
snd		1325.73		A		1		0		74201
rcv		1325.75		D		74351		50		1
snd		1325.80		A		1		0		74201
rcv		1325.82		D		74401		50		1
snd		1325.88		A		1		0		74201
rcv		1325.90		D		74501		50		1
snd		1325.95		A		1		0		74201
rcv		1329.17		D		74201		50		1
snd		1329.86		A		1		0		74251
rcv		1329.88		D		74251		50		1
snd		1330.45		A		1		0		74301
rcv		1330.48		D		74301		50		1
snd		1331.02		A		1		0		74351
rcv		1331.04		D		74351		50		1
snd		1331.58		A		1		0		74401
rcv		1331.61		D		74401		50		1
snd		1332.24		A		1		0		74451
rcv		1332.26		D		74451		50		1
snd		1332.82		A		1		0		74501
rcv		1332.84		D		74551		50		1
snd		1332.91		A		1		0		74501
rcv		1332.93		D		74651		50		1
snd		1333.02		A		1		0		74501
rcv		1336.35		D		74501		50		1
snd		1337.60		A		1		0		74551
rcv		1337.63		D		74551		50		1
snd		1338.16		A		1		0		74601
rcv		1338.18		D		74601		50		1
snd		1338.62		A		1		0		74651
rcv		1338.64		D		74651		50		1
snd		1339.15		A		1		0		74701
rcv		1339.18		D		74701		50		1
snd		1339.70		A		1		0		74751
rcv		1339.72		D		74751		50		1
snd		1340.18		A		1		0		74801
rcv		1340.21		D		74801		50		1
snd		1340.76		A		1		0		74851
rcv		1340.78		D		74851		50		1
snd		1341.30		A		1		0		74901
rcv		1341.32		D		74901		50		1
snd		1341.87		A		1		0		74951
rcv		1341.90		D		74951		50		1
snd		1342.52		A		1		0		75001
rcv		1342.54		D		75001		50		1
snd		1343.09		A		1		0		75051
rcv		1343.11		D		75051		50		1
snd		1343.63		A		1		0		75101
rcv		1343.66		D		75101		50		1
snd		1344.22		A		1		0		75151
rcv		1344.24		D		75151		50		1
snd		1344.80		A		1		0		75201
rcv		1344.82		D		75201		50		1
snd		1345.35		A		1		0		75251
rcv		1345.37		D		75351		50		1
snd		1345.42		A		1		0		75251
rcv		1345.44		D		75401		50		1
snd		1345.49		A		1		0		75251
rcv		1345.51		D		75451		50		1
snd		1345.55		A		1		0		75251
rcv		1348.80		D		75251		50		1
snd		1349.53		A		1		0		75301
rcv		1349.56		D		75351		50		1
snd		1349.61		A		1		0		75301
rcv		1349.63		D		75401		50		1
snd		1349.71		A		1		0		75301
rcv		1349.73		D		75451		50		1
snd		1349.78		A		1		0		75301
rcv		1349.80		D		75501		50		1
snd		1349.85		A		1		0		75301
rcv		1349.87		D		75551		50		1
snd		1349.92		A		1		0		75301
rcv		1349.94		D		75601		50		1
snd		1349.99		A		1		0		75301
rcv		1350.01		D		75651		50		1
snd		1350.06		A		1		0		75301
rcv		1350.08		D		75701		50		1
snd		1350.13		A		1		0		75301
rcv		1353.40		D		75301		50		1
snd		1354.16		A		1		0		75351
rcv		1354.18		D		75351		50		1
snd		1354.73		A		1		0		75401
rcv		1354.75		D		75401		50		1
snd		1355.61		A		1		0		75451
rcv		1355.63		D		75451		50		1
snd		1356.34		A		1		0		75501
rcv		1356.37		D		75501		50		1
snd		1357.08		A		1		0		75551
rcv		1357.10		D		75601		50		1
snd		1357.16		A		1		0		75551
rcv		1357.17		D		75701		50		1
snd		1357.23		A		1		0		75551
rcv		1357.24		D		75751		50		1
snd		1357.29		A		1		0		75551
rcv		1360.54		D		75551		50		1
snd		1361.20		A		1		0		75601
rcv		1361.23		D		75651		50		1
snd		1361.28		A		1		0		75601
rcv		1361.30		D		75701		50		1
snd		1361.35		A		1		0		75601
rcv		1361.37		D		75751		50		1
snd		1361.43		A		1		0		75601
rcv		1361.44		D		75801		50		1
snd		1361.49		A		1		0		75601
rcv		1361.51		D		75851		50		1
snd		1361.56		A		1		0		75601
rcv		1361.58		D		75901		50		1
snd		1361.63		A		1		0		75601
rcv		1361.65		D		75951		50		1
snd		1361.70		A		1		0		75601
rcv		1361.73		D		76001		50		1
snd		1361.78		A		1		0		75601
rcv		1365.05		D		75601		50		1
snd		1365.75		A		1		0		75651
rcv		1365.77		D		75651		50		1
snd		1366.50		A		1		0		75701
rcv		1366.53		D		75701		50		1
snd		1370.57		A		1		0		75751
rcv		1370.60		D		75751		50		1
snd		1371.22		A		1		0		75801
rcv		1371.24		D		75801		50		1
snd		1371.84		A		1		0		75851
rcv		1371.86		D		75851		50		1
snd		1372.51		A		1		0		75901
rcv		1372.53		D		75901		50		1
snd		1373.18		A		1		0		75951
rcv		1373.21		D		75951		50		1
snd		1373.78		A		1		0		76001
rcv		1373.81		D		76001		50		1
snd		1374.35		A		1		0		76051
rcv		1374.38		D		76051		50		1
snd		1375.09		A		1		0		76101
rcv		1375.12		D		75701		50		1
snd		1375.17		A		1		0		76101
rcv		1375.19		D		75751		50		1
snd		1375.40		A		1		0		76101
rcv		1375.42		D		75801		50		1
snd		1375.47		A		1		0		76101
rcv		1375.49		D		75851		50		1
snd		1375.56		A		1		0		76101
rcv		1375.58		D		75901		50		1
snd		1375.63		A		1		0		76101
rcv		1375.65		D		75951		50		1
snd		1375.70		A		1		0		76101
rcv		1375.72		D		76001		50		1
snd		1375.76		A		1		0		76101
rcv		1375.78		D		76051		50		1
snd		1375.83		A		1		0		76101
rcv		1375.86		D		76101		50		1
snd		1376.46		A		1		0		76151
rcv		1376.48		D		76151		50		1
snd		1377.05		A		1		0		76201
rcv		1377.07		D		76201		50		1
snd		1377.62		A		1		0		76251
rcv		1377.65		D		76301		50		1
snd		1377.86		A		1		0		76251
rcv		1377.88		D		76351		50		1
snd		1377.94		A		1		0		76251
rcv		1377.96		D		76401		50		1
snd		1378.01		A		1		0		76251
rcv		1378.03		D		76451		50		1
snd		1378.08		A		1		0		76251
rcv		1378.09		D		76501		50		1
snd		1378.14		A		1		0		76251
rcv		1378.16		D		76551		50		1
snd		1378.21		A		1		0		76251
rcv		1378.23		D		76601		50		1
snd		1378.28		A		1		0		76251
rcv		1378.30		D		76651		50		1
snd		1378.34		A		1		0		76251
rcv		1378.36		D		76701		50		1
snd		1378.41		A		1		0		76251
rcv		1378.43		D		76751		50		1
snd		1378.48		A		1		0		76251
rcv		1378.50		D		76801		50		1
snd		1378.72		A		1		0		76251
rcv		1378.74		D		76851		50		1
snd		1378.81		A		1		0		76251
rcv		1378.84		D		76901		50		1
snd		1378.90		A		1		0		76251
rcv		1378.92		D		76951		50		1
snd		1378.98		A		1		0		76251
rcv		1379.00		D		77001		50		1
snd		1379.05		A		1		0		76251
rcv		1379.07		D		77051		50		1
snd		1379.13		A		1		0		76251
rcv		1379.16		D		77101		50		1
snd		1379.21		A		1		0		76251
rcv		1379.24		D		77201		50		1
snd		1379.30		A		1		0		76251
rcv		1379.32		D		77251		50		1
snd		1379.39		A		1		0		76251
rcv		1379.41		D		77301		50		1
snd		1379.45		A		1		0		76251
rcv		1379.47		D		77351		50		1
snd		1379.70		A		1		0		76251
rcv		1379.72		D		77401		50		1
snd		1379.77		A		1		0		76251
rcv		1379.79		D		77451		50		1
snd		1379.84		A		1		0		76251
rcv		1379.86		D		77501		50		1
snd		1379.90		A		1		0		76251
rcv		1379.92		D		77551		50		1
snd		1379.97		A		1		0		76251
rcv		1379.99		D		77601		50		1
snd		1380.04		A		1		0		76251
rcv		1380.06		D		77651		50		1
snd		1380.11		A		1		0		76251
rcv		1380.13		D		77751		50		1
snd		1380.19		A		1		0		76251
rcv		1380.21		D		77801		50		1
snd		1380.26		A		1		0		76251
rcv		1380.28		D		77851		50		1
snd		1380.34		A		1		0		76251
rcv		1380.36		D		77901		50		1
snd		1380.55		A		1		0		76251
rcv		1380.57		D		77951		50		1
snd		1380.62		A		1		0		76251
rcv		1380.64		D		78001		50		1
snd		1380.69		A		1		0		76251
rcv		1380.71		D		78051		50		1
snd		1380.76		A		1		0		76251
rcv		1380.78		D		78101		50		1
snd		1380.83		A		1		0		76251
rcv		1380.85		D		78151		50		1
snd		1380.90		A		1		0		76251
rcv		1380.92		D		78251		50		1
snd		1380.97		A		1		0		76251
rcv		1380.98		D		78301		50		1
snd		1381.04		A		1		0		76251
rcv		1381.06		D		78401		50		1
snd		1381.11		A		1		0		76251
rcv		1381.13		D		78451		50		1
snd		1381.18		A		1		0		76251
rcv		1381.20		D		78501		50		1
snd		1381.42		A		1		0		76251
rcv		1381.44		D		78551		50		1
snd		1381.49		A		1		0		76251
rcv		1381.51		D		78601		50		1
snd		1381.55		A		1		0		76251
rcv		1381.57		D		78651		50		1
snd		1381.62		A		1		0		76251
rcv		1381.64		D		78701		50		1
snd		1381.69		A		1		0		76251
rcv		1381.71		D		78751		50		1
snd		1381.75		A		1		0		76251
rcv		1381.77		D		78801		50		1
snd		1381.84		A		1		0		76251
rcv		1381.86		D		78851		50		1
snd		1381.91		A		1		0		76251
rcv		1381.92		D		78901		50		1
snd		1381.97		A		1		0		76251
rcv		1381.99		D		78951		50		1
snd		1382.04		A		1		0		76251
rcv		1382.06		D		79001		50		1
snd		1382.29		A		1		0		76251
rcv		1382.31		D		79051		50		1
snd		1382.36		A		1		0		76251
rcv		1382.38		D		79101		50		1
snd		1382.43		A		1		0		76251
rcv		1382.45		D		79151		50		1
snd		1382.51		A		1		0		76251
rcv		1382.53		D		79201		50		1
snd		1382.58		A		1		0		76251
rcv		1382.60		D		79251		50		1
snd		1382.65		A		1		0		76251
rcv		1382.67		D		79301		50		1
snd		1382.72		A		1		0		76251
rcv		1382.74		D		79351		50		1
snd		1382.82		A		1		0		76251
rcv		1382.86		D		79401		50		1
snd		1382.91		A		1		0		76251
rcv		1382.92		D		79451		50		1
snd		1382.97		A		1		0		76251
rcv		1382.99		D		79501		50		1
snd		1383.25		A		1		0		76251
rcv		1383.29		D		79551		50		1
snd		1383.36		A		1		0		76251
rcv		1383.38		D		79651		50		1
snd		1383.43		A		1		0		76251
rcv		1383.45		D		79701		50		1
snd		1383.50		A		1		0		76251
rcv		1383.52		D		79751		50		1
snd		1383.57		A		1		0		76251
rcv		1383.58		D		79801		50		1
snd		1383.63		A		1		0		76251
rcv		1383.65		D		79851		50		1
snd		1383.70		A		1		0		76251
rcv		1383.72		D		79951		50		1
snd		1383.77		A		1		0		76251
rcv		1383.79		D		80001		50		1
snd		1383.84		A		1		0		76251
rcv		1383.86		D		80051		50		1
snd		1383.91		A		1		0		76251
rcv		1383.93		D		80151		50		1
snd		1384.15		A		1		0		76251
rcv		1384.19		D		80201		50		1
snd		1384.24		A		1		0		76251
rcv		1384.26		D		80301		50		1
snd		1384.30		A		1		0		76251
rcv		1384.32		D		80351		50		1
snd		1384.37		A		1		0		76251
rcv		1384.39		D		80401		50		1
snd		1384.45		A		1		0		76251
rcv		1384.47		D		80451		50		1
snd		1384.53		A		1		0		76251
rcv		1384.55		D		80501		50		1
snd		1384.61		A		1		0		76251
rcv		1384.64		D		80551		50		1
snd		1384.69		A		1		0		76251
rcv		1384.71		D		80601		50		1
snd		1384.76		A		1		0		76251
rcv		1384.78		D		80651		50		1
snd		1384.84		A		1		0		76251
rcv		1388.10		D		76251		50		1
snd		1388.74		A		1		0		76301
rcv		1388.77		D		76301		50		1
snd		1389.31		A		1		0		76351
rcv		1389.33		D		76351		50		1
snd		1389.88		A		1		0		76401
rcv		1389.90		D		76401		50		1
snd		1390.48		A		1		0		76451
rcv		1390.51		D		76451		50		1
snd		1391.09		A		1		0		76501
rcv		1391.12		D		76501		50		1
snd		1391.65		A		1		0		76551
rcv		1391.67		D		76551		50		1
snd		1392.19		A		1		0		76601
rcv		1392.22		D		76651		50		1
snd		1392.27		A		1		0		76601
rcv		1392.29		D		76701		50		1
snd		1392.34		A		1		0		76601
rcv		1395.59		D		76601		50		1
snd		1396.27		A		1		0		76651
rcv		1396.29		D		76651		50		1
snd		1396.92		A		1		0		76701
rcv		1396.94		D		76701		50		1
snd		1397.50		A		1		0		76751
rcv		1397.52		D		76751		50		1
snd		1398.03		A		1		0		76801
rcv		1398.05		D		76801		50		1
snd		1398.54		A		1		0		76851
rcv		1398.57		D		76951		50		1
snd		1398.62		A		1		0		76851
rcv		1398.64		D		77001		50		1
snd		1398.69		A		1		0		76851
rcv		1398.71		D		77051		50		1
snd		1398.78		A		1		0		76851
rcv		1402.07		D		76851		50		1
snd		1402.60		A		1		0		76901
rcv		1402.63		D		76901		50		1
snd		1403.60		A		1		0		76951
rcv		1403.62		D		76951		50		1
snd		1404.24		A		1		0		77001
rcv		1404.26		D		77001		50		1
snd		1404.81		A		1		0		77051
rcv		1404.83		D		77051		50		1
snd		1405.36		A		1		0		77101
rcv		1405.39		D		77101		50		1
snd		1405.91		A		1		0		77151
rcv		1405.93		D		77151		50		1
snd		1406.47		A		1		0		77201
rcv		1406.49		D		77201		50		1
snd		1407.01		A		1		0		77251
rcv		1407.03		D		77251		50		1
snd		1407.53		A		1		0		77301
rcv		1407.55		D		77301		50		1
snd		1408.34		A		1		0		77351
rcv		1408.36		D		77351		50		1
snd		1408.90		A		1		0		77401
rcv		1408.92		D		77401		50		1
snd		1409.46		A		1		0		77451
rcv		1409.48		D		77451		50		1
snd		1410.08		A		1		0		77501
rcv		1410.10		D		77501		50		1
snd		1410.60		A		1		0		77551
rcv		1410.62		D		77551		50		1
snd		1411.10		A		1		0		77601
rcv		1411.12		D		77601		50		1
snd		1411.62		A		1		0		77651
rcv		1411.64		D		77651		50		1
snd		1412.16		A		1		0		77701
rcv		1412.18		D		77751		50		1
snd		1412.23		A		1		0		77701
rcv		1412.25		D		77801		50		1
snd		1412.31		A		1		0		77701
rcv		1415.55		D		77701		50		1
snd		1416.16		A		1		0		77751
rcv		1416.18		D		77751		50		1
snd		1416.74		A		1		0		77801
rcv		1416.77		D		77801		50		1
snd		1417.74		A		1		0		77851
rcv		1417.76		D		77851		50		1
snd		1418.28		A		1		0		77901
rcv		1418.30		D		77901		50		1
snd		1418.77		A		1		0		77951
rcv		1418.82		D		77951		50		1
snd		1419.42		A		1		0		78001
rcv		1419.44		D		78001		50		1
snd		1419.95		A		1		0		78051
rcv		1419.97		D		78101		50		1
snd		1420.03		A		1		0		78051
rcv		1420.05		D		78151		50		1
